project_id,checklist_id,name,asset_name,asset_type,discipline,status,status_id,type_name,date_created,note,assigned_name,number,extended_status_raw,last_synced
39282,25157862,EDCKUL21ACS015A0 - L1 - Red Tag Checklist,EDCKUL21ACS015A0,equipment,Mechanical,Not Started,152794,RED Tag ,05/07/2026,,Promatrix DCS,6820,"{""not_started_date"": ""2026-05-07 11:46:31"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157637,EDCKUL21ACS015A0 - L2 - Yellow Tag Checklist,EDCKUL21ACS015A0,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6608,"{""not_started_date"": ""2026-05-07 11:39:38"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157638,EDCKUL21ACS015A0 - L3 - Green Tag Checklist,EDCKUL21ACS015A0,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6609,"{""not_started_date"": ""2026-05-07 11:39:38"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943070,EDCKUL21ACS01210 - L1 - Red Tag Checklist,EDCKUL21ACS01210,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3342,"{""not_started_date"": ""2025-03-06 00:59:16"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 01:15:52"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 09:52:49"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157639,EDCKUL21ACS01210 - L2 - Yellow Tag Checklist,EDCKUL21ACS01210,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6610,"{""not_started_date"": ""2026-05-07 11:39:38"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157640,EDCKUL21ACS01210 - L3 - Green Tag Checklist,EDCKUL21ACS01210,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6611,"{""not_started_date"": ""2026-05-07 11:39:39"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943071,EDCKUL21ACS01220 - L1 - Red Tag Checklist,EDCKUL21ACS01220,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3343,"{""not_started_date"": ""2025-03-06 00:59:16"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 01:21:43"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 09:53:07"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157641,EDCKUL21ACS01220 - L2 - Yellow Tag Checklist,EDCKUL21ACS01220,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6612,"{""not_started_date"": ""2026-05-07 11:39:39"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157642,EDCKUL21ACS01220 - L3 - Green Tag Checklist,EDCKUL21ACS01220,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6613,"{""not_started_date"": ""2026-05-07 11:39:39"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943072,EDCKUL21ACS01230 - L1 - Red Tag Checklist,EDCKUL21ACS01230,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3344,"{""not_started_date"": ""2025-03-06 00:59:17"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 01:22:35\n2025-12-24 02:32:36"", ""in_progress_person"": ""Mohamad Fahmee\nMohamad Fahmee"", ""completed_date"": ""2025-12-24 02:32:32"", ""completed_person"": ""Mohamad Fahmee"", ""reviewed_date"": ""2026-01-13 09:53:12"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157643,EDCKUL21ACS01230 - L2 - Yellow Tag Checklist,EDCKUL21ACS01230,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6614,"{""not_started_date"": ""2026-05-07 11:39:40"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157644,EDCKUL21ACS01230 - L3 - Green Tag Checklist,EDCKUL21ACS01230,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6615,"{""not_started_date"": ""2026-05-07 11:39:40"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943073,EDCKUL21ACS01240 - L1 - Red Tag Checklist,EDCKUL21ACS01240,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3345,"{""not_started_date"": ""2025-03-06 00:59:17"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-08-14 07:20:37"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2025-08-26 00:56:50"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157645,EDCKUL21ACS01240 - L2 - Yellow Tag Checklist,EDCKUL21ACS01240,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6616,"{""not_started_date"": ""2026-05-07 11:39:41"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157646,EDCKUL21ACS01240 - L3 - Green Tag Checklist,EDCKUL21ACS01240,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6617,"{""not_started_date"": ""2026-05-07 11:39:41"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943074,EDCKUL21ACS01250 - L1 - Red Tag Checklist,EDCKUL21ACS01250,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3346,"{""not_started_date"": ""2025-03-06 00:59:17"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 01:23:47"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 09:53:24"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157647,EDCKUL21ACS01250 - L2 - Yellow Tag Checklist,EDCKUL21ACS01250,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6618,"{""not_started_date"": ""2026-05-07 11:39:41"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157648,EDCKUL21ACS01250 - L3 - Green Tag Checklist,EDCKUL21ACS01250,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6619,"{""not_started_date"": ""2026-05-07 11:39:42"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943075,EDCKUL21ACS01260 - L1 - Red Tag Checklist,EDCKUL21ACS01260,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3347,"{""not_started_date"": ""2025-03-06 00:59:17"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 10:00:11"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157649,EDCKUL21ACS01260 - L2 - Yellow Tag Checklist,EDCKUL21ACS01260,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6620,"{""not_started_date"": ""2026-05-07 11:39:42"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157650,EDCKUL21ACS01260 - L3 - Green Tag Checklist,EDCKUL21ACS01260,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6621,"{""not_started_date"": ""2026-05-07 11:39:42"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943076,EDCKUL21ACS01270 - L1 - Red Tag Checklist,EDCKUL21ACS01270,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3348,"{""not_started_date"": ""2025-03-06 00:59:18"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 01:26:06"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 09:53:38"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157651,EDCKUL21ACS01270 - L2 - Yellow Tag Checklist,EDCKUL21ACS01270,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6622,"{""not_started_date"": ""2026-05-07 11:39:43"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157652,EDCKUL21ACS01270 - L3 - Green Tag Checklist,EDCKUL21ACS01270,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6623,"{""not_started_date"": ""2026-05-07 11:39:43"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,28721066,EDCKUL21ACS01280 - L1 - Red Tag Checklist,EDCKUL21ACS01280,equipment,Mechanical,Not Started,152794,RED Tag ,07/24/2026,,Promatrix DCS,8113,"{""not_started_date"": ""2026-07-24 07:17:08"", ""not_started_person"": ""Nadhirah Mazlan"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,28721067,EDCKUL21ACS01280 - L2 - Yellow Tag Checklist,EDCKUL21ACS01280,equipment,Mechanical,Not Started,152794,YELLOW Tag,07/24/2026,,Promatrix DCS,8114,"{""not_started_date"": ""2026-07-24 07:17:08"", ""not_started_person"": ""Nadhirah Mazlan"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,28721068,EDCKUL21ACS01280 - L3 - Green Tag Checklist,EDCKUL21ACS01280,equipment,Mechanical,Not Started,152794,GREEN Tag,07/24/2026,,Promatrix DCS,8115,"{""not_started_date"": ""2026-07-24 07:17:08"", ""not_started_person"": ""Nadhirah Mazlan"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943077,EDCKUL21ACS01310 - L1 - Red Tag Checklist,EDCKUL21ACS01310,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3349,"{""not_started_date"": ""2025-03-06 00:59:18"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 01:56:06"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 10:02:37"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157653,EDCKUL21ACS01310 - L2 - Yellow Tag Checklist,EDCKUL21ACS01310,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6624,"{""not_started_date"": ""2026-05-07 11:39:43"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157654,EDCKUL21ACS01310 - L3 - Green Tag Checklist,EDCKUL21ACS01310,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6625,"{""not_started_date"": ""2026-05-07 11:39:44"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943078,EDCKUL21ACS01320 - L1 - Red Tag Checklist,EDCKUL21ACS01320,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3350,"{""not_started_date"": ""2025-03-06 00:59:18"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 02:00:04"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 10:02:42"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157655,EDCKUL21ACS01320 - L2 - Yellow Tag Checklist,EDCKUL21ACS01320,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6626,"{""not_started_date"": ""2026-05-07 11:39:44"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157656,EDCKUL21ACS01320 - L3 - Green Tag Checklist,EDCKUL21ACS01320,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6627,"{""not_started_date"": ""2026-05-07 11:39:44"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943079,EDCKUL21ACS01330 - L1 - Red Tag Checklist,EDCKUL21ACS01330,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3351,"{""not_started_date"": ""2025-03-06 00:59:18"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 02:07:46"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 10:02:54"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157657,EDCKUL21ACS01330 - L2 - Yellow Tag Checklist,EDCKUL21ACS01330,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6628,"{""not_started_date"": ""2026-05-07 11:39:45"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157658,EDCKUL21ACS01330 - L3 - Green Tag Checklist,EDCKUL21ACS01330,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6629,"{""not_started_date"": ""2026-05-07 11:39:45"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943080,EDCKUL21ACS01340 - L1 - Red Tag Checklist,EDCKUL21ACS01340,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3352,"{""not_started_date"": ""2025-03-06 00:59:19"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-08-14 07:18:41"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2025-08-26 00:57:05"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157659,EDCKUL21ACS01340 - L2 - Yellow Tag Checklist,EDCKUL21ACS01340,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6630,"{""not_started_date"": ""2026-05-07 11:39:45"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157660,EDCKUL21ACS01340 - L3 - Green Tag Checklist,EDCKUL21ACS01340,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6631,"{""not_started_date"": ""2026-05-07 11:39:46"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943081,EDCKUL21ACS01350 - L1 - Red Tag Checklist,EDCKUL21ACS01350,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3353,"{""not_started_date"": ""2025-03-06 00:59:19"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 02:09:27"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 10:03:15"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157661,EDCKUL21ACS01350 - L2 - Yellow Tag Checklist,EDCKUL21ACS01350,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6632,"{""not_started_date"": ""2026-05-07 11:39:46"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157662,EDCKUL21ACS01350 - L3 - Green Tag Checklist,EDCKUL21ACS01350,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6633,"{""not_started_date"": ""2026-05-07 11:39:47"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,16943082,EDCKUL21ACS01360 - L1 - Red Tag Checklist,EDCKUL21ACS01360,equipment,Mechanical,Reviewed,159321,RED Tag ,03/06/2025,,Promatrix DCS,3354,"{""not_started_date"": ""2025-03-06 00:59:19"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": ""2025-12-22 02:18:10"", ""in_progress_person"": ""Mohamad Fahmee"", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": ""2026-01-13 10:03:27"", ""reviewed_person"": ""Aaron Asir""}",2026-07-25T04:06:30.463082+00:00
39282,25157663,EDCKUL21ACS01360 - L2 - Yellow Tag Checklist,EDCKUL21ACS01360,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6634,"{""not_started_date"": ""2026-05-07 11:39:47"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157664,EDCKUL21ACS01360 - L3 - Green Tag Checklist,EDCKUL21ACS01360,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6635,"{""not_started_date"": ""2026-05-07 11:39:47"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157863,EDCKUL21ACS01410 - L1 - Red Tag Checklist,EDCKUL21ACS01410,equipment,Mechanical,Not Started,152794,RED Tag ,05/07/2026,,Promatrix DCS,6821,"{""not_started_date"": ""2026-05-07 11:46:31"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157665,EDCKUL21ACS01410 - L2 - Yellow Tag Checklist,EDCKUL21ACS01410,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6636,"{""not_started_date"": ""2026-05-07 11:39:48"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157666,EDCKUL21ACS01410 - L3 - Green Tag Checklist,EDCKUL21ACS01410,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6637,"{""not_started_date"": ""2026-05-07 11:39:48"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157864,EDCKUL21ACS01420 - L1 - Red Tag Checklist,EDCKUL21ACS01420,equipment,Mechanical,Not Started,152794,RED Tag ,05/07/2026,,Promatrix DCS,6822,"{""not_started_date"": ""2026-05-07 11:46:31"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157667,EDCKUL21ACS01420 - L2 - Yellow Tag Checklist,EDCKUL21ACS01420,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6638,"{""not_started_date"": ""2026-05-07 11:39:48"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157668,EDCKUL21ACS01420 - L3 - Green Tag Checklist,EDCKUL21ACS01420,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6639,"{""not_started_date"": ""2026-05-07 11:39:49"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157865,EDCKUL21ACS01430 - L1 - Red Tag Checklist,EDCKUL21ACS01430,equipment,Mechanical,Not Started,152794,RED Tag ,05/07/2026,,Promatrix DCS,6823,"{""not_started_date"": ""2026-05-07 11:46:32"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157669,EDCKUL21ACS01430 - L2 - Yellow Tag Checklist,EDCKUL21ACS01430,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6640,"{""not_started_date"": ""2026-05-07 11:39:49"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157670,EDCKUL21ACS01430 - L3 - Green Tag Checklist,EDCKUL21ACS01430,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6641,"{""not_started_date"": ""2026-05-07 11:39:49"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157866,EDCKUL21ACS01440 - L1 - Red Tag Checklist,EDCKUL21ACS01440,equipment,Mechanical,Not Started,152794,RED Tag ,05/07/2026,,Promatrix DCS,6824,"{""not_started_date"": ""2026-05-07 11:46:32"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157671,EDCKUL21ACS01440 - L2 - Yellow Tag Checklist,EDCKUL21ACS01440,equipment,Mechanical,Not Started,152794,YELLOW Tag,05/07/2026,,Promatrix DCS,6642,"{""not_started_date"": ""2026-05-07 11:39:50"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
39282,25157672,EDCKUL21ACS01440 - L3 - Green Tag Checklist,EDCKUL21ACS01440,equipment,Mechanical,Not Started,152794,GREEN Tag,05/07/2026,,Promatrix DCS,6643,"{""not_started_date"": ""2026-05-07 11:39:50"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
